t(s)	x(m)	v(m/s)
0.0015156	0.00102962	-0.0150471
0.0015159	0.00102962	-0.0153854
0.0015162	0.00102961	-0.0157236
0.0015165	0.00102961	-0.0160617
0.0015168	0.0010296	-0.0163997
0.0015171	0.0010296	-0.0167376
0.0015174	0.00102959	-0.0170754
0.0015177	0.00102959	-0.017413
0.001518	0.00102958	-0.0177506
0.0015183	0.00102958	-0.018088
0.0015186	0.00102957	-0.0184254
0.0015189	0.00102957	-0.0187626
0.0015192	0.00102956	-0.0190997
0.0015195	0.00102955	-0.0194367
0.0015198	0.00102955	-0.0197736
0.0015201	0.00102954	-0.0201104
0.0015204	0.00102954	-0.0204471
0.0015207	0.00102953	-0.0207836
0.001521	0.00102952	-0.0211201
0.0015213	0.00102952	-0.0214564
0.0015216	0.00102951	-0.0217927
0.0015219	0.0010295	-0.0221288
0.0015222	0.0010295	-0.0224648
0.0015225	0.00102949	-0.0228007
0.0015228	0.00102948	-0.0231365
0.0015231	0.00102948	-0.0234721
0.0015234	0.00102947	-0.0238077
0.0015237	0.00102946	-0.0241432
0.001524	0.00102946	-0.0244785
0.0015243	0.00102945	-0.0248137
0.0015246	0.00102944	-0.0251488
0.0015249	0.00102943	-0.0254838
0.0015252	0.00102943	-0.0258187
0.0015255	0.00102942	-0.0261535
0.0015258	0.00102941	-0.0264882
0.0015261	0.0010294	-0.0268227
0.0015264	0.00102939	-0.0271572
0.0015267	0.00102939	-0.0274915
0.001527	0.00102938	-0.0278257
0.0015273	0.00102937	-0.0281598
0.0015276	0.00102936	-0.0284938
0.0015279	0.00102935	-0.0288276
0.0015282	0.00102934	-0.0291614
0.0015285	0.00102933	-0.029495
0.0015288	0.00102933	-0.0298286
0.0015291	0.00102932	-0.030162
0.0015294	0.00102931	-0.0304953
0.0015297	0.0010293	-0.0308285
0.00153	0.00102929	-0.0311615
0.0015303	0.00102928	-0.0314945
0.0015306	0.00102927	-0.0318273
0.0015309	0.00102926	-0.0321601
0.0015312	0.00102925	-0.0324927
0.0015315	0.00102924	-0.0328252
0.0015318	0.00102923	-0.0331576
0.0015321	0.00102922	-0.0334898
0.0015324	0.00102921	-0.033822
0.0015327	0.0010292	-0.034154
0.001533	0.00102919	-0.0344859
0.0015333	0.00102918	-0.0348178
0.0015336	0.00102917	-0.0351494
0.0015339	0.00102916	-0.035481
0.0015342	0.00102915	-0.0358125
0.0015345	0.00102914	-0.0361438
0.0015348	0.00102913	-0.036475
0.0015351	0.00102912	-0.0368061
0.0015354	0.0010291	-0.0371371
0.0015357	0.00102909	-0.037468
0.001536	0.00102908	-0.0377988
0.0015363	0.00102907	-0.0381294
0.0015366	0.00102906	-0.0384599
0.0015369	0.00102905	-0.0387903
0.0015372	0.00102904	-0.0391206
0.0015375	0.00102902	-0.0394508
0.0015378	0.00102901	-0.0397809
0.0015381	0.001029	-0.0401108
0.0015384	0.00102899	-0.0404406
0.0015387	0.00102898	-0.0407703
0.001539	0.00102896	-0.0410999
0.0015393	0.00102895	-0.0414294
0.0015396	0.00102894	-0.0417587
0.0015399	0.00102893	-0.0420879
0.0015402	0.00102891	-0.0424171
0.0015405	0.0010289	-0.042746
0.0015408	0.00102889	-0.0430749
0.0015411	0.00102887	-0.0434037
0.0015414	0.00102886	-0.0437323
0.0015417	0.00102885	-0.0440608
0.001542	0.00102884	-0.0443892
0.0015423	0.00102882	-0.0447175
0.0015426	0.00102881	-0.0450457
0.0015429	0.00102879	-0.0453737
0.0015432	0.00102878	-0.0457016
0.0015435	0.00102877	-0.0460294
0.0015438	0.00102875	-0.0463571
0.0015441	0.00102874	-0.0466846
0.0015444	0.00102873	-0.0470121
0.0015447	0.00102871	-0.0473394
0.001545	0.0010287	-0.0476666
0.0015453	0.00102868	-0.0479937
0.0015456	0.00102867	-0.0483206
0.0015459	0.00102865	-0.0486475
0.0015462	0.00102864	-0.0489742
0.0015465	0.00102862	-0.0493008
0.0015468	0.00102861	-0.0496273
0.0015471	0.00102859	-0.0499536
0.0015474	0.00102858	-0.0502798
0.0015477	0.00102856	-0.050606
0.001548	0.00102855	-0.0509319
0.0015483	0.00102853	-0.0512578
0.0015486	0.00102852	-0.0515836
0.0015489	0.0010285	-0.0519092
0.0015492	0.00102849	-0.0522347
0.0015495	0.00102847	-0.0525601
0.0015498	0.00102846	-0.0528853
0.0015501	0.00102844	-0.0532105
0.0015504	0.00102842	-0.0535355
0.0015507	0.00102841	-0.0538604
0.001551	0.00102839	-0.0541851
0.0015513	0.00102838	-0.0545098
0.0015516	0.00102836	-0.0548343
0.0015519	0.00102834	-0.0551587
0.0015522	0.00102833	-0.055483
0.0015525	0.00102831	-0.0558071
0.0015528	0.00102829	-0.0561312
0.0015531	0.00102828	-0.0564551
0.0015534	0.00102826	-0.0567788
0.0015537	0.00102824	-0.0571025
0.001554	0.00102822	-0.057426
0.0015543	0.00102821	-0.0577495
0.0015546	0.00102819	-0.0580727
0.0015549	0.00102817	-0.0583959
0.0015552	0.00102815	-0.058719
0.0015555	0.00102814	-0.0590419
0.0015558	0.00102812	-0.0593647
0.0015561	0.0010281	-0.0596873
0.0015564	0.00102808	-0.0600099
0.0015567	0.00102807	-0.0603323
0.001557	0.00102805	-0.0606546
0.0015573	0.00102803	-0.0609768
0.0015576	0.00102801	-0.0612988
0.0015579	0.00102799	-0.0616207
0.0015582	0.00102797	-0.0619425
0.0015585	0.00102795	-0.0622642
0.0015588	0.00102794	-0.0625857
0.0015591	0.00102792	-0.0629071
0.0015594	0.0010279	-0.0632284
0.0015597	0.00102788	-0.0635496
0.00156	0.00102786	-0.0638706
0.0015603	0.00102784	-0.0641916
0.0015606	0.00102782	-0.0645123
0.0015609	0.0010278	-0.064833
0.0015612	0.00102778	-0.0651535
0.0015615	0.00102776	-0.0654739
0.0015618	0.00102774	-0.0657942
0.0015621	0.00102772	-0.0661144
0.0015624	0.0010277	-0.0664344
0.0015627	0.00102768	-0.0667543
0.001563	0.00102766	-0.0670741
0.0015633	0.00102764	-0.0673938
0.0015636	0.00102762	-0.0677133
0.0015639	0.0010276	-0.0680327
0.0015642	0.00102758	-0.0683519
0.0015645	0.00102756	-0.0686711
0.0015648	0.00102754	-0.0689901
0.0015651	0.00102752	-0.069309
0.0015654	0.0010275	-0.0696277
0.0015657	0.00102748	-0.0699464
0.001566	0.00102746	-0.0702649
0.0015663	0.00102744	-0.0705832
0.0015666	0.00102742	-0.0709015
0.0015669	0.00102739	-0.0712196
0.0015672	0.00102737	-0.0715376
0.0015675	0.00102735	-0.0718555
0.0015678	0.00102733	-0.0721732
0.0015681	0.00102731	-0.0724908
0.0015684	0.00102729	-0.0728083
0.0015687	0.00102726	-0.0731256
0.001569	0.00102724	-0.0734428
0.0015693	0.00102722	-0.0737599
0.0015696	0.0010272	-0.0740769
0.0015699	0.00102718	-0.0743937
0.0015702	0.00102715	-0.0747104
0.0015705	0.00102713	-0.075027
0.0015708	0.00102711	-0.0753434
0.0015711	0.00102709	-0.0756597
0.0015714	0.00102706	-0.0759759
0.0015717	0.00102704	-0.076292
0.001572	0.00102702	-0.0766079
0.0015723	0.00102699	-0.0769237
0.0015726	0.00102697	-0.0772394
0.0015729	0.00102695	-0.0775549
0.0015732	0.00102692	-0.0778703
0.0015735	0.0010269	-0.0781856
0.0015738	0.00102688	-0.0785007
0.0015741	0.00102685	-0.0788157
0.0015744	0.00102683	-0.0791306
0.0015747	0.00102681	-0.0794454
0.001575	0.00102678	-0.07976
0.0015753	0.00102676	-0.0800745
0.0015756	0.00102673	-0.0803888
0.0015759	0.00102671	-0.080703
0.0015762	0.00102669	-0.0810171
0.0015765	0.00102666	-0.0813311
0.0015768	0.00102664	-0.0816449
0.0015771	0.00102661	-0.0819586
0.0015774	0.00102659	-0.0822722
0.0015777	0.00102656	-0.0825856
0.001578	0.00102654	-0.0828989
0.0015783	0.00102651	-0.0832121
0.0015786	0.00102649	-0.0835252
0.0015789	0.00102646	-0.0838381
0.0015792	0.00102644	-0.0841508
0.0015795	0.00102641	-0.0844635
0.0015798	0.00102639	-0.084776
0.0015801	0.00102636	-0.0850884
0.0015804	0.00102634	-0.0854006
0.0015807	0.00102631	-0.0857127
0.001581	0.00102629	-0.0860247
0.0015813	0.00102626	-0.0863366
0.0015816	0.00102623	-0.0866483
0.0015819	0.00102621	-0.0869599
0.0015822	0.00102618	-0.0872713
0.0015825	0.00102615	-0.0875826
0.0015828	0.00102613	-0.0878938
0.0015831	0.0010261	-0.0882048
0.0015834	0.00102608	-0.0885158
0.0015837	0.00102605	-0.0888265
0.001584	0.00102602	-0.0891372
0.0015843	0.001026	-0.0894477
0.0015846	0.00102597	-0.0897581
0.0015849	0.00102594	-0.0900683
0.0015852	0.00102591	-0.0903784
0.0015855	0.00102589	-0.0906884
0.0015858	0.00102586	-0.0909983
0.0015861	0.00102583	-0.091308
0.0015864	0.00102581	-0.0916175
0.0015867	0.00102578	-0.091927
0.001587	0.00102575	-0.0922363
0.0015873	0.00102572	-0.0925455
0.0015876	0.00102569	-0.0928545
0.0015879	0.00102567	-0.0931634
0.0015882	0.00102564	-0.0934722
0.0015885	0.00102561	-0.0937808
0.0015888	0.00102558	-0.0940893
0.0015891	0.00102555	-0.0943976
0.0015894	0.00102553	-0.0947059
0.0015897	0.0010255	-0.095014
0.00159	0.00102547	-0.0953219
0.0015903	0.00102544	-0.0956297
0.0015906	0.00102541	-0.0959374
0.0015909	0.00102538	-0.096245
0.0015912	0.00102535	-0.0965524
0.0015915	0.00102532	-0.0968596
0.0015918	0.0010253	-0.0971668
0.0015921	0.00102527	-0.0974738
0.0015924	0.00102524	-0.0977806
0.0015927	0.00102521	-0.0980874
0.001593	0.00102518	-0.098394
0.0015933	0.00102515	-0.0987004
0.0015936	0.00102512	-0.0990067
0.0015939	0.00102509	-0.0993129
0.0015942	0.00102506	-0.099619
0.0015945	0.00102503	-0.0999249
0.0015948	0.001025	-0.100231
0.0015951	0.00102497	-0.100536
0.0015954	0.00102494	-0.100842
0.0015957	0.00102491	-0.101147
0.001596	0.00102488	-0.101452
0.0015963	0.00102485	-0.101757
0.0015966	0.00102482	-0.102062
0.0015969	0.00102479	-0.102367
0.0015972	0.00102476	-0.102672
0.0015975	0.00102473	-0.102976
0.0015978	0.00102469	-0.103281
0.0015981	0.00102466	-0.103585
0.0015984	0.00102463	-0.103889
0.0015987	0.0010246	-0.104193
0.001599	0.00102457	-0.104497
0.0015993	0.00102454	-0.104801
0.0015996	0.00102451	-0.105104
0.0015999	0.00102448	-0.105408
0.0016002	0.00102444	-0.105711
0.0016005	0.00102441	-0.106014
0.0016008	0.00102438	-0.106317
0.0016011	0.00102435	-0.10662
0.0016014	0.00102432	-0.106923
0.0016017	0.00102428	-0.107225
0.001602	0.00102425	-0.107528
0.0016023	0.00102422	-0.10783
0.0016026	0.00102419	-0.108132
0.0016029	0.00102415	-0.108434
0.0016032	0.00102412	-0.108736
0.0016035	0.00102409	-0.109038
0.0016038	0.00102406	-0.10934
0.0016041	0.00102402	-0.109641
0.0016044	0.00102399	-0.109943
0.0016047	0.00102396	-0.110244
0.001605	0.00102392	-0.110545
0.0016053	0.00102389	-0.110846
0.0016056	0.00102386	-0.111147
0.0016059	0.00102382	-0.111447
0.0016062	0.00102379	-0.111748
0.0016065	0.00102376	-0.112048
0.0016068	0.00102372	-0.112348
0.0016071	0.00102369	-0.112648
0.0016074	0.00102366	-0.112948
0.0016077	0.00102362	-0.113248
0.001608	0.00102359	-0.113548
0.0016083	0.00102355	-0.113847
0.0016086	0.00102352	-0.114147
0.0016089	0.00102349	-0.114446
0.0016092	0.00102345	-0.114745
0.0016095	0.00102342	-0.115044
0.0016098	0.00102338	-0.115343
0.0016101	0.00102335	-0.115641
0.0016104	0.00102331	-0.11594
0.0016107	0.00102328	-0.116238
0.001611	0.00102324	-0.116537
0.0016113	0.00102321	-0.116835
0.0016116	0.00102317	-0.117133
0.0016119	0.00102314	-0.117431
0.0016122	0.0010231	-0.117728
0.0016125	0.00102307	-0.118026
0.0016128	0.00102303	-0.118323
0.0016131	0.001023	-0.11862
0.0016134	0.00102296	-0.118918
0.0016137	0.00102292	-0.119215
0.001614	0.00102289	-0.119511
0.0016143	0.00102285	-0.119808
0.0016146	0.00102282	-0.120105
0.0016149	0.00102278	-0.120401
0.0016152	0.00102275	-0.120697
0.0016155	0.00102271	-0.120993
0.0016158	0.00102267	-0.121289
0.0016161	0.00102264	-0.121585
0.0016164	0.0010226	-0.121881
0.0016167	0.00102256	-0.122176
0.001617	0.00102253	-0.122472
0.0016173	0.00102249	-0.122767
0.0016176	0.00102245	-0.123062
0.0016179	0.00102242	-0.123357
0.0016182	0.00102238	-0.123652
0.0016185	0.00102234	-0.123947
0.0016188	0.0010223	-0.124241
0.0016191	0.00102227	-0.124536
0.0016194	0.00102223	-0.12483
0.0016197	0.00102219	-0.125124
0.00162	0.00102215	-0.125418
0.0016203	0.00102212	-0.125712
0.0016206	0.00102208	-0.126006
0.0016209	0.00102204	-0.126299
0.0016212	0.001022	-0.126593
0.0016215	0.00102197	-0.126886
0.0016218	0.00102193	-0.127179
0.0016221	0.00102189	-0.127472
0.0016224	0.00102185	-0.127765
0.0016227	0.00102181	-0.128057
0.001623	0.00102177	-0.12835
0.0016233	0.00102174	-0.128642
0.0016236	0.0010217	-0.128935
0.0016239	0.00102166	-0.129227
0.0016242	0.00102162	-0.129519
0.0016245	0.00102158	-0.12981
0.0016248	0.00102154	-0.130102
0.0016251	0.0010215	-0.130394
0.0016254	0.00102146	-0.130685
0.0016257	0.00102142	-0.130976
0.001626	0.00102138	-0.131267
0.0016263	0.00102134	-0.131558
0.0016266	0.00102131	-0.131849
0.0016269	0.00102127	-0.13214
0.0016272	0.00102123	-0.13243
0.0016275	0.00102119	-0.132721
0.0016278	0.00102115	-0.133011
0.0016281	0.00102111	-0.133301
0.0016284	0.00102107	-0.133591
0.0016287	0.00102103	-0.133881
0.001629	0.00102099	-0.13417
0.0016293	0.00102095	-0.13446
0.0016296	0.00102091	-0.134749
0.0016299	0.00102086	-0.135038
0.0016302	0.00102082	-0.135327
0.0016305	0.00102078	-0.135616
0.0016308	0.00102074	-0.135905
0.0016311	0.0010207	-0.136194
0.0016314	0.00102066	-0.136482
0.0016317	0.00102062	-0.13677
0.001632	0.00102058	-0.137058
0.0016323	0.00102054	-0.137347
0.0016326	0.0010205	-0.137634
0.0016329	0.00102046	-0.137922
0.0016332	0.00102041	-0.13821
0.0016335	0.00102037	-0.138497
0.0016338	0.00102033	-0.138784
0.0016341	0.00102029	-0.139072
0.0016344	0.00102025	-0.139359
0.0016347	0.00102021	-0.139645
0.001635	0.00102016	-0.139932
0.0016353	0.00102012	-0.140219
0.0016356	0.00102008	-0.140505
0.0016359	0.00102004	-0.140791
0.0016362	0.00102	-0.141077
0.0016365	0.00101995	-0.141363
0.0016368	0.00101991	-0.141649
0.0016371	0.00101987	-0.141935
0.0016374	0.00101983	-0.14222
0.0016377	0.00101978	-0.142506
0.001638	0.00101974	-0.142791
0.0016383	0.0010197	-0.143076
0.0016386	0.00101965	-0.143361
0.0016389	0.00101961	-0.143646
0.0016392	0.00101957	-0.143931
0.0016395	0.00101952	-0.144215
0.0016398	0.00101948	-0.144499
0.0016401	0.00101944	-0.144784
0.0016404	0.00101939	-0.145068
0.0016407	0.00101935	-0.145352
0.001641	0.00101931	-0.145635
0.0016413	0.00101926	-0.145919
0.0016416	0.00101922	-0.146202
0.0016419	0.00101918	-0.146486
0.0016422	0.00101913	-0.146769
0.0016425	0.00101909	-0.147052
0.0016428	0.00101904	-0.147335
0.0016431	0.001019	-0.147617
0.0016434	0.00101895	-0.1479
0.0016437	0.00101891	-0.148182
0.001644	0.00101887	-0.148465
0.0016443	0.00101882	-0.148747
0.0016446	0.00101878	-0.149029
0.0016449	0.00101873	-0.149311
0.0016452	0.00101869	-0.149592
0.0016455	0.00101864	-0.149874
0.0016458	0.0010186	-0.150155
0.0016461	0.00101855	-0.150436
0.0016464	0.00101851	-0.150717
0.0016467	0.00101846	-0.150998
0.001647	0.00101842	-0.151279
0.0016473	0.00101837	-0.15156
0.0016476	0.00101833	-0.15184
0.0016479	0.00101828	-0.15212
0.0016482	0.00101823	-0.152401
0.0016485	0.00101819	-0.152681
0.0016488	0.00101814	-0.152961
0.0016491	0.0010181	-0.15324
0.0016494	0.00101805	-0.15352
0.0016497	0.001018	-0.153799
0.00165	0.00101796	-0.154079
0.0016503	0.00101791	-0.154358
0.0016506	0.00101787	-0.154637
0.0016509	0.00101782	-0.154915
0.0016512	0.00101777	-0.155194
0.0016515	0.00101773	-0.155473
0.0016518	0.00101768	-0.155751
0.0016521	0.00101763	-0.156029
0.0016524	0.00101759	-0.156307
0.0016527	0.00101754	-0.156585
0.001653	0.00101749	-0.156863
0.0016533	0.00101744	-0.157141
0.0016536	0.0010174	-0.157418
0.0016539	0.00101735	-0.157695
0.0016542	0.0010173	-0.157973
0.0016545	0.00101726	-0.15825
0.0016548	0.00101721	-0.158527
0.0016551	0.00101716	-0.158803
0.0016554	0.00101711	-0.15908
0.0016557	0.00101706	-0.159356
0.001656	0.00101702	-0.159633
0.0016563	0.00101697	-0.159909
0.0016566	0.00101692	-0.160185
0.0016569	0.00101687	-0.16046
0.0016572	0.00101682	-0.160736
0.0016575	0.00101678	-0.161012
0.0016578	0.00101673	-0.161287
0.0016581	0.00101668	-0.161562
0.0016584	0.00101663	-0.161837
0.0016587	0.00101658	-0.162112
0.001659	0.00101653	-0.162387
0.0016593	0.00101649	-0.162661
0.0016596	0.00101644	-0.162936
0.0016599	0.00101639	-0.16321
0.0016602	0.00101634	-0.163484
0.0016605	0.00101629	-0.163758
0.0016608	0.00101624	-0.164032
0.0016611	0.00101619	-0.164306
0.0016614	0.00101614	-0.164579
0.0016617	0.00101609	-0.164853
0.001662	0.00101604	-0.165126
0.0016623	0.00101599	-0.165399
0.0016626	0.00101594	-0.165672
0.0016629	0.00101589	-0.165945
0.0016632	0.00101584	-0.166217
0.0016635	0.00101579	-0.16649
0.0016638	0.00101574	-0.166762
0.0016641	0.00101569	-0.167034
0.0016644	0.00101564	-0.167306
0.0016647	0.00101559	-0.167578
0.001665	0.00101554	-0.16785
0.0016653	0.00101549	-0.168122
0.0016656	0.00101544	-0.168393
0.0016659	0.00101539	-0.168664
0.0016662	0.00101534	-0.168935
0.0016665	0.00101529	-0.169206
0.0016668	0.00101524	-0.169477
0.0016671	0.00101519	-0.169748
0.0016674	0.00101514	-0.170018
0.0016677	0.00101509	-0.170288
0.001668	0.00101504	-0.170559
0.0016683	0.00101498	-0.170829
0.0016686	0.00101493	-0.171099
0.0016689	0.00101488	-0.171368
0.0016692	0.00101483	-0.171638
0.0016695	0.00101478	-0.171907
0.0016698	0.00101473	-0.172177
0.0016701	0.00101468	-0.172446
0.0016704	0.00101462	-0.172715
0.0016707	0.00101457	-0.172983
0.001671	0.00101452	-0.173252
0.0016713	0.00101447	-0.173521
0.0016716	0.00101442	-0.173789
0.0016719	0.00101436	-0.174057
0.0016722	0.00101431	-0.174325
0.0016725	0.00101426	-0.174593
0.0016728	0.00101421	-0.174861
0.0016731	0.00101415	-0.175128
0.0016734	0.0010141	-0.175396
0.0016737	0.00101405	-0.175663
0.001674	0.001014	-0.17593
0.0016743	0.00101394	-0.176197
0.0016746	0.00101389	-0.176464
0.0016749	0.00101384	-0.176731
0.0016752	0.00101378	-0.176997
0.0016755	0.00101373	-0.177263
0.0016758	0.00101368	-0.17753
0.0016761	0.00101362	-0.177796
0.0016764	0.00101357	-0.178061
0.0016767	0.00101352	-0.178327
0.001677	0.00101346	-0.178593
0.0016773	0.00101341	-0.178858
0.0016776	0.00101336	-0.179123
0.0016779	0.0010133	-0.179389
0.0016782	0.00101325	-0.179653
0.0016785	0.0010132	-0.179918
0.0016788	0.00101314	-0.180183
0.0016791	0.00101309	-0.180447
0.0016794	0.00101303	-0.180712
0.0016797	0.00101298	-0.180976
0.00168	0.00101292	-0.18124
0.0016803	0.00101287	-0.181504
0.0016806	0.00101282	-0.181768
0.0016809	0.00101276	-0.182031
0.0016812	0.00101271	-0.182295
0.0016815	0.00101265	-0.182558
0.0016818	0.0010126	-0.182821
0.0016821	0.00101254	-0.183084
0.0016824	0.00101249	-0.183347
0.0016827	0.00101243	-0.183609
0.001683	0.00101238	-0.183872
0.0016833	0.00101232	-0.184134
0.0016836	0.00101227	-0.184396
0.0016839	0.00101221	-0.184658
0.0016842	0.00101216	-0.18492
0.0016845	0.0010121	-0.185182
0.0016848	0.00101204	-0.185443
0.0016851	0.00101199	-0.185705
0.0016854	0.00101193	-0.185966
0.0016857	0.00101188	-0.186227
0.001686	0.00101182	-0.186488
0.0016863	0.00101177	-0.186749
0.0016866	0.00101171	-0.187009
0.0016869	0.00101165	-0.18727
0.0016872	0.0010116	-0.18753
0.0016875	0.00101154	-0.18779
0.0016878	0.00101148	-0.18805
0.0016881	0.00101143	-0.18831
0.0016884	0.00101137	-0.18857
0.0016887	0.00101131	-0.188829
0.001689	0.00101126	-0.189089
0.0016893	0.0010112	-0.189348
0.0016896	0.00101114	-0.189607
0.0016899	0.00101109	-0.189866
0.0016902	0.00101103	-0.190125
0.0016905	0.00101097	-0.190383
0.0016908	0.00101092	-0.190642
0.0016911	0.00101086	-0.1909
0.0016914	0.0010108	-0.191158
0.0016917	0.00101074	-0.191416
0.001692	0.00101069	-0.191674
0.0016923	0.00101063	-0.191932
0.0016926	0.00101057	-0.192189
0.0016929	0.00101051	-0.192446
0.0016932	0.00101046	-0.192704
0.0016935	0.0010104	-0.192961
0.0016938	0.00101034	-0.193217
0.0016941	0.00101028	-0.193474
0.0016944	0.00101022	-0.193731
0.0016947	0.00101017	-0.193987
0.001695	0.00101011	-0.194243
0.0016953	0.00101005	-0.194499
0.0016956	0.00100999	-0.194755
0.0016959	0.00100993	-0.195011
0.0016962	0.00100987	-0.195267
0.0016965	0.00100982	-0.195522
0.0016968	0.00100976	-0.195778
0.0016971	0.0010097	-0.196033
0.0016974	0.00100964	-0.196288
0.0016977	0.00100958	-0.196543
0.001698	0.00100952	-0.196797
0.0016983	0.00100946	-0.197052
0.0016986	0.0010094	-0.197306
0.0016989	0.00100934	-0.19756
0.0016992	0.00100928	-0.197814
0.0016995	0.00100923	-0.198068
0.0016998	0.00100917	-0.198322
0.0017001	0.00100911	-0.198576
0.0017004	0.00100905	-0.198829
0.0017007	0.00100899	-0.199082
0.001701	0.00100893	-0.199336
0.0017013	0.00100887	-0.199588
0.0017016	0.00100881	-0.199841
0.0017019	0.00100875	-0.200094
0.0017022	0.00100869	-0.200346
0.0017025	0.00100863	-0.200599
0.0017028	0.00100857	-0.200851
0.0017031	0.00100851	-0.201103
0.0017034	0.00100845	-0.201355
0.0017037	0.00100839	-0.201607
0.001704	0.00100833	-0.201858
0.0017043	0.00100826	-0.202109
0.0017046	0.0010082	-0.202361
0.0017049	0.00100814	-0.202612
0.0017052	0.00100808	-0.202863
0.0017055	0.00100802	-0.203113
0.0017058	0.00100796	-0.203364
0.0017061	0.0010079	-0.203614
0.0017064	0.00100784	-0.203865
0.0017067	0.00100778	-0.204115
0.001707	0.00100772	-0.204365
0.0017073	0.00100765	-0.204615
0.0017076	0.00100759	-0.204864
0.0017079	0.00100753	-0.205114
0.0017082	0.00100747	-0.205363
0.0017085	0.00100741	-0.205612
0.0017088	0.00100735	-0.205861
0.0017091	0.00100729	-0.20611
0.0017094	0.00100722	-0.206359
0.0017097	0.00100716	-0.206608
0.00171	0.0010071	-0.206856
0.0017103	0.00100704	-0.207104
0.0017106	0.00100697	-0.207352
0.0017109	0.00100691	-0.2076
0.0017112	0.00100685	-0.207848
0.0017115	0.00100679	-0.208096
0.0017118	0.00100673	-0.208343
0.0017121	0.00100666	-0.20859
0.0017124	0.0010066	-0.208837
0.0017127	0.00100654	-0.209084
0.001713	0.00100647	-0.209331
0.0017133	0.00100641	-0.209578
0.0017136	0.00100635	-0.209824
0.0017139	0.00100629	-0.210071
0.0017142	0.00100622	-0.210317
