t(s)	x(m)	v(m/s)
0.0002331	0.000308268	1.30893
0.0002334	0.00030866	1.30887
0.0002337	0.000309053	1.30882
0.000234	0.000309446	1.30876
0.0002343	0.000309838	1.3087
0.0002346	0.000310231	1.30865
0.0002349	0.000310623	1.30859
0.0002352	0.000311016	1.30853
0.0002355	0.000311409	1.30848
0.0002358	0.000311801	1.30842
0.0002361	0.000312194	1.30836
0.0002364	0.000312586	1.30831
0.0002367	0.000312979	1.30825
0.000237	0.000313371	1.30819
0.0002373	0.000313764	1.30813
0.0002376	0.000314156	1.30808
0.0002379	0.000314548	1.30802
0.0002382	0.000314941	1.30796
0.0002385	0.000315333	1.3079
0.0002388	0.000315726	1.30785
0.0002391	0.000316118	1.30779
0.0002394	0.00031651	1.30773
0.0002397	0.000316903	1.30767
0.00024	0.000317295	1.30762
0.0002403	0.000317687	1.30756
0.0002406	0.000318079	1.3075
0.0002409	0.000318472	1.30744
0.0002412	0.000318864	1.30738
0.0002415	0.000319256	1.30732
0.0002418	0.000319648	1.30726
0.0002421	0.00032004	1.30721
0.0002424	0.000320433	1.30715
0.0002427	0.000320825	1.30709
0.000243	0.000321217	1.30703
0.0002433	0.000321609	1.30697
0.0002436	0.000322001	1.30691
0.0002439	0.000322393	1.30685
0.0002442	0.000322785	1.30679
0.0002445	0.000323177	1.30673
0.0002448	0.000323569	1.30667
0.0002451	0.000323961	1.30661
0.0002454	0.000324353	1.30655
0.0002457	0.000324745	1.30649
0.000246	0.000325137	1.30643
0.0002463	0.000325529	1.30637
0.0002466	0.000325921	1.30631
0.0002469	0.000326313	1.30625
0.0002472	0.000326705	1.30619
0.0002475	0.000327096	1.30613
0.0002478	0.000327488	1.30607
0.0002481	0.00032788	1.30601
0.0002484	0.000328272	1.30595
0.0002487	0.000328664	1.30589
0.000249	0.000329055	1.30583
0.0002493	0.000329447	1.30577
0.0002496	0.000329839	1.3057
0.0002499	0.000330231	1.30564
0.0002502	0.000330622	1.30558
0.0002505	0.000331014	1.30552
0.0002508	0.000331406	1.30546
0.0002511	0.000331797	1.3054
0.0002514	0.000332189	1.30534
0.0002517	0.00033258	1.30527
0.000252	0.000332972	1.30521
0.0002523	0.000333363	1.30515
0.0002526	0.000333755	1.30509
0.0002529	0.000334147	1.30502
0.0002532	0.000334538	1.30496
0.0002535	0.00033493	1.3049
0.0002538	0.000335321	1.30484
0.0002541	0.000335712	1.30477
0.0002544	0.000336104	1.30471
0.0002547	0.000336495	1.30465
0.000255	0.000336887	1.30459
0.0002553	0.000337278	1.30452
0.0002556	0.000337669	1.30446
0.0002559	0.000338061	1.3044
0.0002562	0.000338452	1.30433
0.0002565	0.000338843	1.30427
0.0002568	0.000339235	1.30421
0.0002571	0.000339626	1.30414
0.0002574	0.000340017	1.30408
0.0002577	0.000340408	1.30401
0.000258	0.000340799	1.30395
0.0002583	0.000341191	1.30389
0.0002586	0.000341582	1.30382
0.0002589	0.000341973	1.30376
0.0002592	0.000342364	1.30369
0.0002595	0.000342755	1.30363
0.0002598	0.000343146	1.30356
0.0002601	0.000343537	1.3035
0.0002604	0.000343928	1.30343
0.0002607	0.000344319	1.30337
0.000261	0.00034471	1.3033
0.0002613	0.000345101	1.30324
0.0002616	0.000345492	1.30317
0.0002619	0.000345883	1.30311
0.0002622	0.000346274	1.30304
0.0002625	0.000346665	1.30298
0.0002628	0.000347056	1.30291
0.0002631	0.000347447	1.30285
0.0002634	0.000347838	1.30278
0.0002637	0.000348228	1.30272
0.000264	0.000348619	1.30265
0.0002643	0.00034901	1.30258
0.0002646	0.000349401	1.30252
0.0002649	0.000349792	1.30245
0.0002652	0.000350182	1.30238
0.0002655	0.000350573	1.30232
0.0002658	0.000350964	1.30225
0.0002661	0.000351354	1.30218
0.0002664	0.000351745	1.30212
0.0002667	0.000352136	1.30205
0.000267	0.000352526	1.30198
0.0002673	0.000352917	1.30192
0.0002676	0.000353307	1.30185
0.0002679	0.000353698	1.30178
0.0002682	0.000354088	1.30171
0.0002685	0.000354479	1.30165
0.0002688	0.000354869	1.30158
0.0002691	0.00035526	1.30151
0.0002694	0.00035565	1.30144
0.0002697	0.000356041	1.30138
0.00027	0.000356431	1.30131
0.0002703	0.000356822	1.30124
0.0002706	0.000357212	1.30117
0.0002709	0.000357602	1.3011
0.0002712	0.000357993	1.30103
0.0002715	0.000358383	1.30097
0.0002718	0.000358773	1.3009
0.0002721	0.000359163	1.30083
0.0002724	0.000359554	1.30076
0.0002727	0.000359944	1.30069
0.000273	0.000360334	1.30062
0.0002733	0.000360724	1.30055
0.0002736	0.000361114	1.30048
0.0002739	0.000361505	1.30041
0.0002742	0.000361895	1.30034
0.0002745	0.000362285	1.30027
0.0002748	0.000362675	1.3002
0.0002751	0.000363065	1.30013
0.0002754	0.000363455	1.30006
0.0002757	0.000363845	1.29999
0.000276	0.000364235	1.29992
0.0002763	0.000364625	1.29985
0.0002766	0.000365015	1.29978
0.0002769	0.000365405	1.29971
0.0002772	0.000365795	1.29964
0.0002775	0.000366184	1.29957
0.0002778	0.000366574	1.2995
0.0002781	0.000366964	1.29943
0.0002784	0.000367354	1.29936
0.0002787	0.000367744	1.29929
0.000279	0.000368134	1.29922
0.0002793	0.000368523	1.29914
0.0002796	0.000368913	1.29907
0.0002799	0.000369303	1.299
0.0002802	0.000369692	1.29893
0.0002805	0.000370082	1.29886
0.0002808	0.000370472	1.29879
0.0002811	0.000370861	1.29871
0.0002814	0.000371251	1.29864
0.0002817	0.000371641	1.29857
0.000282	0.00037203	1.2985
0.0002823	0.00037242	1.29842
0.0002826	0.000372809	1.29835
0.0002829	0.000373199	1.29828
0.0002832	0.000373588	1.29821
0.0002835	0.000373978	1.29813
0.0002838	0.000374367	1.29806
0.0002841	0.000374756	1.29799
0.0002844	0.000375146	1.29791
0.0002847	0.000375535	1.29784
0.000285	0.000375925	1.29777
0.0002853	0.000376314	1.29769
0.0002856	0.000376703	1.29762
0.0002859	0.000377092	1.29755
0.0002862	0.000377482	1.29747
0.0002865	0.000377871	1.2974
0.0002868	0.00037826	1.29733
0.0002871	0.000378649	1.29725
0.0002874	0.000379038	1.29718
0.0002877	0.000379428	1.2971
0.000288	0.000379817	1.29703
0.0002883	0.000380206	1.29695
0.0002886	0.000380595	1.29688
0.0002889	0.000380984	1.2968
0.0002892	0.000381373	1.29673
0.0002895	0.000381762	1.29665
0.0002898	0.000382151	1.29658
0.0002901	0.00038254	1.2965
0.0002904	0.000382929	1.29643
0.0002907	0.000383318	1.29635
0.000291	0.000383707	1.29628
0.0002913	0.000384096	1.2962
0.0002916	0.000384484	1.29613
0.0002919	0.000384873	1.29605
0.0002922	0.000385262	1.29597
0.0002925	0.000385651	1.2959
0.0002928	0.00038604	1.29582
0.0002931	0.000386428	1.29575
0.0002934	0.000386817	1.29567
0.0002937	0.000387206	1.29559
0.000294	0.000387594	1.29552
0.0002943	0.000387983	1.29544
0.0002946	0.000388372	1.29536
0.0002949	0.00038876	1.29528
0.0002952	0.000389149	1.29521
0.0002955	0.000389537	1.29513
0.0002958	0.000389926	1.29505
0.0002961	0.000390314	1.29498
0.0002964	0.000390703	1.2949
0.0002967	0.000391091	1.29482
0.000297	0.00039148	1.29474
0.0002973	0.000391868	1.29466
0.0002976	0.000392257	1.29459
0.0002979	0.000392645	1.29451
0.0002982	0.000393033	1.29443
0.0002985	0.000393422	1.29435
0.0002988	0.00039381	1.29427
0.0002991	0.000394198	1.29419
0.0002994	0.000394586	1.29412
0.0002997	0.000394975	1.29404
0.0003	0.000395363	1.29396
0.0003003	0.000395751	1.29388
0.0003006	0.000396139	1.2938
0.0003009	0.000396527	1.29372
0.0003012	0.000396915	1.29364
0.0003015	0.000397303	1.29356
0.0003018	0.000397692	1.29348
0.0003021	0.00039808	1.2934
0.0003024	0.000398468	1.29332
0.0003027	0.000398856	1.29324
0.000303	0.000399244	1.29316
0.0003033	0.000399631	1.29308
0.0003036	0.000400019	1.293
0.0003039	0.000400407	1.29292
0.0003042	0.000400795	1.29284
0.0003045	0.000401183	1.29276
0.0003048	0.000401571	1.29268
0.0003051	0.000401959	1.2926
0.0003054	0.000402346	1.29252
0.0003057	0.000402734	1.29244
0.000306	0.000403122	1.29236
0.0003063	0.000403509	1.29227
0.0003066	0.000403897	1.29219
0.0003069	0.000404285	1.29211
0.0003072	0.000404672	1.29203
0.0003075	0.00040506	1.29195
0.0003078	0.000405448	1.29187
0.0003081	0.000405835	1.29178
0.0003084	0.000406223	1.2917
0.0003087	0.00040661	1.29162
0.000309	0.000406998	1.29154
0.0003093	0.000407385	1.29146
0.0003096	0.000407773	1.29137
0.0003099	0.00040816	1.29129
0.0003102	0.000408547	1.29121
0.0003105	0.000408935	1.29112
0.0003108	0.000409322	1.29104
0.0003111	0.000409709	1.29096
0.0003114	0.000410097	1.29087
0.0003117	0.000410484	1.29079
0.000312	0.000410871	1.29071
0.0003123	0.000411258	1.29062
0.0003126	0.000411645	1.29054
0.0003129	0.000412033	1.29046
0.0003132	0.00041242	1.29037
0.0003135	0.000412807	1.29029
0.0003138	0.000413194	1.2902
0.0003141	0.000413581	1.29012
0.0003144	0.000413968	1.29004
0.0003147	0.000414355	1.28995
0.000315	0.000414742	1.28987
0.0003153	0.000415129	1.28978
0.0003156	0.000415516	1.2897
0.0003159	0.000415903	1.28961
0.0003162	0.00041629	1.28953
0.0003165	0.000416676	1.28944
0.0003168	0.000417063	1.28936
0.0003171	0.00041745	1.28927
0.0003174	0.000417837	1.28918
0.0003177	0.000418223	1.2891
0.000318	0.00041861	1.28901
0.0003183	0.000418997	1.28893
0.0003186	0.000419384	1.28884
0.0003189	0.00041977	1.28875
0.0003192	0.000420157	1.28867
0.0003195	0.000420543	1.28858
0.0003198	0.00042093	1.2885
0.0003201	0.000421316	1.28841
0.0003204	0.000421703	1.28832
0.0003207	0.000422089	1.28823
0.000321	0.000422476	1.28815
0.0003213	0.000422862	1.28806
0.0003216	0.000423249	1.28797
0.0003219	0.000423635	1.28789
0.0003222	0.000424022	1.2878
0.0003225	0.000424408	1.28771
0.0003228	0.000424794	1.28762
0.0003231	0.00042518	1.28753
0.0003234	0.000425567	1.28745
0.0003237	0.000425953	1.28736
0.000324	0.000426339	1.28727
0.0003243	0.000426725	1.28718
0.0003246	0.000427111	1.28709
0.0003249	0.000427498	1.287
0.0003252	0.000427884	1.28692
0.0003255	0.00042827	1.28683
0.0003258	0.000428656	1.28674
0.0003261	0.000429042	1.28665
0.0003264	0.000429428	1.28656
0.0003267	0.000429814	1.28647
0.000327	0.0004302	1.28638
0.0003273	0.000430585	1.28629
0.0003276	0.000430971	1.2862
0.0003279	0.000431357	1.28611
0.0003282	0.000431743	1.28602
0.0003285	0.000432129	1.28593
0.0003288	0.000432515	1.28584
0.0003291	0.0004329	1.28575
0.0003294	0.000433286	1.28566
0.0003297	0.000433672	1.28557
0.00033	0.000434057	1.28548
0.0003303	0.000434443	1.28539
0.0003306	0.000434829	1.2853
0.0003309	0.000435214	1.28521
0.0003312	0.0004356	1.28512
0.0003315	0.000435985	1.28502
0.0003318	0.000436371	1.28493
0.0003321	0.000436756	1.28484
0.0003324	0.000437142	1.28475
0.0003327	0.000437527	1.28466
0.000333	0.000437912	1.28457
0.0003333	0.000438298	1.28447
0.0003336	0.000438683	1.28438
0.0003339	0.000439068	1.28429
0.0003342	0.000439454	1.2842
0.0003345	0.000439839	1.2841
0.0003348	0.000440224	1.28401
0.0003351	0.000440609	1.28392
0.0003354	0.000440994	1.28383
0.0003357	0.00044138	1.28373
0.000336	0.000441765	1.28364
0.0003363	0.00044215	1.28355
0.0003366	0.000442535	1.28345
0.0003369	0.00044292	1.28336
0.0003372	0.000443305	1.28327
0.0003375	0.00044369	1.28317
0.0003378	0.000444075	1.28308
0.0003381	0.00044446	1.28298
0.0003384	0.000444845	1.28289
0.0003387	0.000445229	1.28279
0.000339	0.000445614	1.2827
0.0003393	0.000445999	1.28261
0.0003396	0.000446384	1.28251
0.0003399	0.000446769	1.28242
0.0003402	0.000447153	1.28232
0.0003405	0.000447538	1.28223
0.0003408	0.000447923	1.28213
0.0003411	0.000448307	1.28204
0.0003414	0.000448692	1.28194
0.0003417	0.000449076	1.28184
0.000342	0.000449461	1.28175
0.0003423	0.000449845	1.28165
0.0003426	0.00045023	1.28156
0.0003429	0.000450614	1.28146
0.0003432	0.000450999	1.28136
0.0003435	0.000451383	1.28127
0.0003438	0.000451768	1.28117
0.0003441	0.000452152	1.28108
0.0003444	0.000452536	1.28098
0.0003447	0.00045292	1.28088
0.000345	0.000453305	1.28078
0.0003453	0.000453689	1.28069
0.0003456	0.000454073	1.28059
0.0003459	0.000454457	1.28049
0.0003462	0.000454841	1.2804
0.0003465	0.000455226	1.2803
0.0003468	0.00045561	1.2802
0.0003471	0.000455994	1.2801
0.0003474	0.000456378	1.28
0.0003477	0.000456762	1.27991
0.000348	0.000457146	1.27981
0.0003483	0.00045753	1.27971
0.0003486	0.000457913	1.27961
0.0003489	0.000458297	1.27951
0.0003492	0.000458681	1.27941
0.0003495	0.000459065	1.27931
0.0003498	0.000459449	1.27922
0.0003501	0.000459832	1.27912
0.0003504	0.000460216	1.27902
0.0003507	0.0004606	1.27892
0.000351	0.000460984	1.27882
0.0003513	0.000461367	1.27872
0.0003516	0.000461751	1.27862
0.0003519	0.000462134	1.27852
0.0003522	0.000462518	1.27842
0.0003525	0.000462901	1.27832
0.0003528	0.000463285	1.27822
0.0003531	0.000463668	1.27812
0.0003534	0.000464052	1.27802
0.0003537	0.000464435	1.27792
0.000354	0.000464819	1.27782
0.0003543	0.000465202	1.27771
0.0003546	0.000465585	1.27761
0.0003549	0.000465968	1.27751
0.0003552	0.000466352	1.27741
0.0003555	0.000466735	1.27731
0.0003558	0.000467118	1.27721
0.0003561	0.000467501	1.27711
0.0003564	0.000467884	1.277
0.0003567	0.000468267	1.2769
0.000357	0.00046865	1.2768
0.0003573	0.000469033	1.2767
0.0003576	0.000469416	1.27659
0.0003579	0.000469799	1.27649
0.0003582	0.000470182	1.27639
0.0003585	0.000470565	1.27629
0.0003588	0.000470948	1.27618
0.0003591	0.000471331	1.27608
0.0003594	0.000471714	1.27598
0.0003597	0.000472097	1.27587
0.00036	0.000472479	1.27577
0.0003603	0.000472862	1.27567
0.0003606	0.000473245	1.27556
0.0003609	0.000473627	1.27546
0.0003612	0.00047401	1.27535
0.0003615	0.000474393	1.27525
0.0003618	0.000474775	1.27515
0.0003621	0.000475158	1.27504
0.0003624	0.00047554	1.27494
0.0003627	0.000475923	1.27483
0.000363	0.000476305	1.27473
0.0003633	0.000476687	1.27462
0.0003636	0.00047707	1.27452
0.0003639	0.000477452	1.27441
0.0003642	0.000477834	1.27431
0.0003645	0.000478217	1.2742
0.0003648	0.000478599	1.2741
0.0003651	0.000478981	1.27399
0.0003654	0.000479363	1.27388
0.0003657	0.000479746	1.27378
0.000366	0.000480128	1.27367
0.0003663	0.00048051	1.27356
0.0003666	0.000480892	1.27346
0.0003669	0.000481274	1.27335
0.0003672	0.000481656	1.27324
0.0003675	0.000482038	1.27314
0.0003678	0.00048242	1.27303
0.0003681	0.000482802	1.27292
0.0003684	0.000483183	1.27282
0.0003687	0.000483565	1.27271
0.000369	0.000483947	1.2726
0.0003693	0.000484329	1.27249
0.0003696	0.000484711	1.27239
0.0003699	0.000485092	1.27228
0.0003702	0.000485474	1.27217
0.0003705	0.000485856	1.27206
0.0003708	0.000486237	1.27195
0.0003711	0.000486619	1.27184
0.0003714	0.000487	1.27174
0.0003717	0.000487382	1.27163
0.000372	0.000487763	1.27152
0.0003723	0.000488145	1.27141
0.0003726	0.000488526	1.2713
0.0003729	0.000488907	1.27119
0.0003732	0.000489289	1.27108
0.0003735	0.00048967	1.27097
0.0003738	0.000490051	1.27086
0.0003741	0.000490433	1.27075
0.0003744	0.000490814	1.27064
0.0003747	0.000491195	1.27053
0.000375	0.000491576	1.27042
0.0003753	0.000491957	1.27031
0.0003756	0.000492338	1.2702
0.0003759	0.000492719	1.27009
0.0003762	0.0004931	1.26998
0.0003765	0.000493481	1.26987
0.0003768	0.000493862	1.26976
0.0003771	0.000494243	1.26964
0.0003774	0.000494624	1.26953
0.0003777	0.000495005	1.26942
0.000378	0.000495386	1.26931
0.0003783	0.000495767	1.2692
0.0003786	0.000496147	1.26909
0.0003789	0.000496528	1.26897
0.0003792	0.000496909	1.26886
0.0003795	0.000497289	1.26875
0.0003798	0.00049767	1.26864
0.0003801	0.00049805	1.26852
0.0003804	0.000498431	1.26841
0.0003807	0.000498812	1.2683
0.000381	0.000499192	1.26818
0.0003813	0.000499572	1.26807
0.0003816	0.000499953	1.26796
0.0003819	0.000500333	1.26784
0.0003822	0.000500714	1.26773
0.0003825	0.000501094	1.26762
0.0003828	0.000501474	1.2675
0.0003831	0.000501854	1.26739
0.0003834	0.000502235	1.26727
0.0003837	0.000502615	1.26716
0.000384	0.000502995	1.26705
0.0003843	0.000503375	1.26693
0.0003846	0.000503755	1.26682
0.0003849	0.000504135	1.2667
0.0003852	0.000504515	1.26659
0.0003855	0.000504895	1.26647
0.0003858	0.000505275	1.26635
0.0003861	0.000505655	1.26624
0.0003864	0.000506035	1.26612
0.0003867	0.000506414	1.26601
0.000387	0.000506794	1.26589
0.0003873	0.000507174	1.26578
0.0003876	0.000507554	1.26566
0.0003879	0.000507933	1.26554
0.0003882	0.000508313	1.26543
0.0003885	0.000508693	1.26531
0.0003888	0.000509072	1.26519
0.0003891	0.000509452	1.26508
0.0003894	0.000509831	1.26496
0.0003897	0.000510211	1.26484
0.00039	0.00051059	1.26472
0.0003903	0.00051097	1.26461
0.0003906	0.000511349	1.26449
0.0003909	0.000511728	1.26437
0.0003912	0.000512108	1.26425
0.0003915	0.000512487	1.26413
0.0003918	0.000512866	1.26402
0.0003921	0.000513245	1.2639
0.0003924	0.000513624	1.26378
0.0003927	0.000514003	1.26366
0.000393	0.000514383	1.26354
0.0003933	0.000514762	1.26342
0.0003936	0.000515141	1.2633
0.0003939	0.00051552	1.26318
0.0003942	0.000515899	1.26306
0.0003945	0.000516277	1.26294
0.0003948	0.000516656	1.26282
0.0003951	0.000517035	1.2627
0.0003954	0.000517414	1.26258
0.0003957	0.000517793	1.26246
0.000396	0.000518171	1.26234
0.0003963	0.00051855	1.26222
0.0003966	0.000518929	1.2621
0.0003969	0.000519307	1.26198
0.0003972	0.000519686	1.26186
0.0003975	0.000520064	1.26174
0.0003978	0.000520443	1.26162
0.0003981	0.000520821	1.2615
0.0003984	0.0005212	1.26138
0.0003987	0.000521578	1.26125
0.000399	0.000521957	1.26113
0.0003993	0.000522335	1.26101
0.0003996	0.000522713	1.26089
0.0003999	0.000523091	1.26077
0.0004002	0.00052347	1.26064
0.0004005	0.000523848	1.26052
0.0004008	0.000524226	1.2604
0.0004011	0.000524604	1.26027
0.0004014	0.000524982	1.26015
0.0004017	0.00052536	1.26003
0.000402	0.000525738	1.2599
0.0004023	0.000526116	1.25978
0.0004026	0.000526494	1.25966
0.0004029	0.000526872	1.25953
0.0004032	0.00052725	1.25941
0.0004035	0.000527628	1.25929
0.0004038	0.000528005	1.25916
0.0004041	0.000528383	1.25904
0.0004044	0.000528761	1.25891
0.0004047	0.000529138	1.25879
0.000405	0.000529516	1.25866
0.0004053	0.000529894	1.25854
0.0004056	0.000530271	1.25841
0.0004059	0.000530649	1.25829
0.0004062	0.000531026	1.25816
0.0004065	0.000531404	1.25804
0.0004068	0.000531781	1.25791
0.0004071	0.000532158	1.25778
0.0004074	0.000532536	1.25766
0.0004077	0.000532913	1.25753
0.000408	0.00053329	1.25741
0.0004083	0.000533667	1.25728
0.0004086	0.000534045	1.25715
0.0004089	0.000534422	1.25703
0.0004092	0.000534799	1.2569
0.0004095	0.000535176	1.25677
0.0004098	0.000535553	1.25664
0.0004101	0.00053593	1.25652
0.0004104	0.000536307	1.25639
0.0004107	0.000536684	1.25626
0.000411	0.00053706	1.25613
0.0004113	0.000537437	1.25601
0.0004116	0.000537814	1.25588
0.0004119	0.000538191	1.25575
0.0004122	0.000538568	1.25562
0.0004125	0.000538944	1.25549
0.0004128	0.000539321	1.25536
0.0004131	0.000539697	1.25523
0.0004134	0.000540074	1.2551
0.0004137	0.00054045	1.25498
0.000414	0.000540827	1.25485
0.0004143	0.000541203	1.25472
0.0004146	0.00054158	1.25459
0.0004149	0.000541956	1.25446
0.0004152	0.000542332	1.25433
0.0004155	0.000542709	1.2542
0.0004158	0.000543085	1.25407
0.0004161	0.000543461	1.25394
0.0004164	0.000543837	1.2538
0.0004167	0.000544213	1.25367
0.000417	0.00054459	1.25354
0.0004173	0.000544966	1.25341
0.0004176	0.000545342	1.25328
0.0004179	0.000545718	1.25315
0.0004182	0.000546093	1.25302
0.0004185	0.000546469	1.25289
0.0004188	0.000546845	1.25275
0.0004191	0.000547221	1.25262
0.0004194	0.000547597	1.25249
0.0004197	0.000547972	1.25236
0.00042	0.000548348	1.25222
0.0004203	0.000548724	1.25209
0.0004206	0.000549099	1.25196
0.0004209	0.000549475	1.25183
0.0004212	0.000549851	1.25169
0.0004215	0.000550226	1.25156
0.0004218	0.000550601	1.25142
0.0004221	0.000550977	1.25129
0.0004224	0.000551352	1.25116
0.0004227	0.000551728	1.25102
0.000423	0.000552103	1.25089
0.0004233	0.000552478	1.25075
0.0004236	0.000552853	1.25062
0.0004239	0.000553228	1.25049
0.0004242	0.000553604	1.25035
0.0004245	0.000553979	1.25022
0.0004248	0.000554354	1.25008
0.0004251	0.000554729	1.24995
0.0004254	0.000555104	1.24981
0.0004257	0.000555479	1.24967
0.000426	0.000555853	1.24954
0.0004263	0.000556228	1.2494
0.0004266	0.000556603	1.24927
0.0004269	0.000556978	1.24913
0.0004272	0.000557353	1.24899
0.0004275	0.000557727	1.24886
0.0004278	0.000558102	1.24872
0.0004281	0.000558477	1.24858
0.0004284	0.000558851	1.24845
0.0004287	0.000559226	1.24831
0.000429	0.0005596	1.24817
0.0004293	0.000559974	1.24803
0.0004296	0.000560349	1.2479
0.0004299	0.000560723	1.24776
0.0004302	0.000561098	1.24762
0.0004305	0.000561472	1.24748
0.0004308	0.000561846	1.24734
0.0004311	0.00056222	1.24721
0.0004314	0.000562594	1.24707
0.0004317	0.000562968	1.24693
0.000432	0.000563343	1.24679
0.0004323	0.000563717	1.24665
0.0004326	0.00056409	1.24651
0.0004329	0.000564464	1.24637
0.0004332	0.000564838	1.24623
0.0004335	0.000565212	1.24609
0.0004338	0.000565586	1.24595
0.0004341	0.00056596	1.24581
0.0004344	0.000566333	1.24567
0.0004347	0.000566707	1.24553
0.000435	0.000567081	1.24539
0.0004353	0.000567454	1.24525
0.0004356	0.000567828	1.24511
0.0004359	0.000568201	1.24497
0.0004362	0.000568575	1.24483
0.0004365	0.000568948	1.24469
0.0004368	0.000569322	1.24454
0.0004371	0.000569695	1.2444
0.0004374	0.000570068	1.24426
0.0004377	0.000570442	1.24412
0.000438	0.000570815	1.24398
0.0004383	0.000571188	1.24383
0.0004386	0.000571561	1.24369
0.0004389	0.000571934	1.24355
0.0004392	0.000572307	1.2434
0.0004395	0.00057268	1.24326
0.0004398	0.000573053	1.24312
0.0004401	0.000573426	1.24297
0.0004404	0.000573799	1.24283
0.0004407	0.000574172	1.24269
0.000441	0.000574545	1.24254
0.0004413	0.000574917	1.2424
0.0004416	0.00057529	1.24226
0.0004419	0.000575663	1.24211
0.0004422	0.000576035	1.24197
0.0004425	0.000576408	1.24182
0.0004428	0.00057678	1.24168
0.0004431	0.000577153	1.24153
0.0004434	0.000577525	1.24139
0.0004437	0.000577898	1.24124
0.000444	0.00057827	1.2411
0.0004443	0.000578642	1.24095
0.0004446	0.000579015	1.2408
0.0004449	0.000579387	1.24066
0.0004452	0.000579759	1.24051
0.0004455	0.000580131	1.24036
0.0004458	0.000580503	1.24022
0.0004461	0.000580875	1.24007
0.0004464	0.000581247	1.23992
0.0004467	0.000581619	1.23978
0.000447	0.000581991	1.23963
0.0004473	0.000582363	1.23948
0.0004476	0.000582735	1.23933
0.0004479	0.000583107	1.23919
0.0004482	0.000583478	1.23904
0.0004485	0.00058385	1.23889
0.0004488	0.000584222	1.23874
0.0004491	0.000584593	1.23859
0.0004494	0.000584965	1.23845
0.0004497	0.000585336	1.2383
0.00045	0.000585708	1.23815
0.0004503	0.000586079	1.238
0.0004506	0.000586451	1.23785
0.0004509	0.000586822	1.2377
0.0004512	0.000587193	1.23755
0.0004515	0.000587565	1.2374
0.0004518	0.000587936	1.23725
0.0004521	0.000588307	1.2371
0.0004524	0.000588678	1.23695
0.0004527	0.000589049	1.2368
0.000453	0.00058942	1.23665
0.0004533	0.000589791	1.2365
0.0004536	0.000590162	1.23635
0.0004539	0.000590533	1.2362
0.0004542	0.000590904	1.23604
0.0004545	0.000591274	1.23589
0.0004548	0.000591645	1.23574
0.0004551	0.000592016	1.23559
0.0004554	0.000592387	1.23544
0.0004557	0.000592757	1.23528
0.000456	0.000593128	1.23513
0.0004563	0.000593498	1.23498
0.0004566	0.000593869	1.23483
0.0004569	0.000594239	1.23467
0.0004572	0.00059461	1.23452
0.0004575	0.00059498	1.23437
0.0004578	0.00059535	1.23421
0.0004581	0.00059572	1.23406
0.0004584	0.000596091	1.23391
0.0004587	0.000596461	1.23375
